"chunk_id","chunk","frequency","createduser","createddate","updateduser","updateddate","deleteduser","deleteddate","isdeleted"
"12334","All he could see","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12335","I can not imagine","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12336","It's not possible","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12337","It's not real","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12338","as if the world","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12339","at the breakfast table","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12340","away from the house","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12341","back into the water","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12342","back of the building","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12343","back on the ground","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12344","down to the river","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12345","feet on the ground","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12346","feet through the air","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12347","front of the stage","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12348","it's really hard","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12349","it's too big","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12350","light of the moon","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12351","looking at the floor","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12352","lot of the time","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12353","n't like the way","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12354","rest of her life","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12355","rest of the morning","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12356","right at the back","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12357","road in our town","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12358","side of the car","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12359","sitting on the bed","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12360","the arm of the chair","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12361","the seat in front","22","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12362","I can still see","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12363","It's so beautiful","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12364","a lot of the time","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12365","a piece of bread","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12366","back of her mind","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12367","bottom of the garden","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12368","corner of the house","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12369","end of my bed","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12370","he could not think","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12371","into the car park","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12372","it's too hot","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12373","middle of the street","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12374","no place like home","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12375","side of my head","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12376","the end of the row","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12377","this time of night","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12378","voice in his head","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12379","wave of his hand","23","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12380","'s just the way","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12381","It's really nice","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12382","The last thing anyone","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12383","Then you can go","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12384","There must be a way","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12385","anywhere in the world","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12386","arm of the chair","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12387","arms in the air","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12388","at the power plant","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12389","away from the table","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12390","back of her throat","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12391","back to the ground","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12392","back to the village","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12393","back to the way","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12394","door at the back","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12395","every step of the way","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12396","hand over my mouth","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12397","he's not dead","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12398","it's very nice","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12399","no sign of anyone","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12400","only for a moment","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12401","out of the house","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12402","people in the room","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12403","rest of the afternoon","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12404","rest of the room","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12405","side of her mouth","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12406","side of my face","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12407","side of the lake","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12408","sitting at a table","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12409","sitting in the middle","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12410","the back of the building","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12411","the head of the table","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12412","the rest of the afternoon","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12413","top of the tree","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12414","voice in her head","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12415","way to the front","24","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12416","'s a good girl","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12417","'s not the army","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12418","I will never forget","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12419","a pot of tea","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12420","a stop in front","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12421","back to the room","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12422","down to the kitchen","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12423","end of the month","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12424","hair behind her ear","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12425","hanging in the air","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12426","is the only thing","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12427","it is too late","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12428","not in the way","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12429","part of the family","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12430","side of the hall","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12431","table in the middle","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12432","the end of the table","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12433","the rest of the room","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12434","the side of the head","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12435","the side of the stage","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12436","the sound of someone","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12437","the surface of the sea","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12438","this kind of thing","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12439","to the car park","25","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12440","I can just make","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12441","In the morning light","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12442","It's too dark","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12443","Just at that moment","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12444","She could not help","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12445","a friend of mine","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12446","alone in the dark","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12447","at the dinner table","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12448","back in a minute","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12449","back of the hall","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12450","back of the shop","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12451","back to the surface","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12452","bridge of his nose","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12453","down to the beach","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12454","he could not help","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12455","in the dining hall","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12456","is a good thing","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12457","it's so hard","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12458","names for the baby","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12459","quarter of an hour","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12460","the back of the hall","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12461","the back of the shop","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12462","the end of the lesson","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12463","the end of the line","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12464","the rest of the week","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12465","way to the door","26","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12466","'s just a bit","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12467","'s the whole point","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12468","All she could think","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12469","I could not bear","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12470","It's not much","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12471","It's very hard","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12472","a drink of water","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12473","all I could do","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12474","arm around my shoulder","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12475","at the bus stop","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12476","at the police station","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12477","back to the car","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12478","back to the road","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12479","bag over his shoulder","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12480","else in the room","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12481","end of the lesson","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12482","feeling in my stomach","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12483","front of the TV","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12484","hand on her arm","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12485","part of the story","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12486","something about the way","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12487","spread across his face","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12488","step of the way","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12489","surehe's not sure","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12490","the end of the month","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12491","the middle of the street","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12492","to the bus stop","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12493","to the dining room","27","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12494","'s the last thing","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12495","I close the door","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12496","I take a breath","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12497","It's really important","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12498","We do not know","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12499","a pair of scissors","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12500","back of his mind","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12501","bottom of the hill","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12502","day of the week","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12503","hanging on the wall","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12504","is a little bit","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12505","it's not enough","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12506","it's really good","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12507","look on my face","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12508","out of the question","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12509","sound of her voice","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12510","sound of his voice","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12511","surface of the sea","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12512","the bottom of the hill","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12513","the top of the house","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12514","up to the top","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12515","way to the top","28","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12516","All she could see","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12517","The heat of the day","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12518","a care in the world","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12519","a piece of wood","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12520","back in the day","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12521","back to the forest","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12522","getting in the way","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12523","heat of the day","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12524","out of the door","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12525","part of the forest","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12526","rest of the night","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12527","soon as the door","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12528","the air in front","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12529","the bottom of the garden","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12530","the rest of the night","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12531","the time in the world","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12532","top of the wall","29","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12533","'s only a matter","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12534","I could not help","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12535","It's not nice","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12536","She could not see","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12537","a bottle of water","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12538","a couple of people","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12539","back from the dead","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12540","back of the truck","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12541","down on the ground","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12542","head round the door","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12543","it's very important","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12544","middle of the day","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12545","parts of the world","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12546","rest of the week","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12547","side of the stage","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12548","sitting at the kitchen","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12549","step at a time","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12550","the back of the truck","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12551","the end of the bed","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12552","time in the world","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12553","to the train station","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12554","year and a half","30","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12555","'s a long time","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12556","The clock on the wall","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12557","back of my throat","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12558","boy and a girl","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12559","care in the world","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12560","coming to an end","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12561","front of the mirror","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12562","into the night sky","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12563","on the stone floor","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12564","side of the hill","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12565","the back of the boat","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12566","the day after tomorrow","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12567","the kind of person","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12568","the top of the tower","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12569","top of his voice","31","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12570","back into the forest","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12571","back of the head","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12572","day of my life","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12573","front of her face","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12574","here for a while","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12575","in the hospital wing","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12576","it's very good","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12577","looking for a way","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12578","still for a moment","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12579","the back of the head","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12580","the middle of the day","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12581","the top of the mountain","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12582","the top of the wall","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12583","there in the dark","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12584","time in her life","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12585","timea bit of time","32","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12586","All I can see","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12587","I can not help","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12588","I can still hear","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12589","I could not see","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12590","I do not understand","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12591","The rest of the team","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12592","a hole in the ground","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12593","a lot of fun","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12594","back of the boat","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12595","end of the bed","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12596","eyes for a moment","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12597","is not the time","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12598","top of the house","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12599","up in the sky","33","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12600","'s no big deal","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12601","I can not say","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12602","alone in the world","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12603","back of my mind","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12604","back to the present","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12605","front of my face","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12606","in the night sky","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12607","rest of the team","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12608","side of her face","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12609","side of his mouth","34","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12610","a group of people","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12611","all I could see","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12612","away from the wall","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12613","back in the box","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12614","dark of the night","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12615","hand in the air","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12616","middle of the table","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12617","n't like the idea","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12618","sitting on the sofa","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12619","the dark of the night","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12620","the rest of the school","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12621","to the ground floor","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12622","up into the air","35","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12623","'s a good boy","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12624","back to the table","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12625","down on the table","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12626","end of the week","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12627","foot of the bed","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12628","the light of day","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12629","the way to school","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12630","top of the mountain","36","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12631","I do not believe","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12632","down on the floor","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12633","down to the floor","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12634","front of his face","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12635","hard on the back","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12636","in the car park","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12637","it's not worth","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12638","person in the world","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12639","rest of the school","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12640","the front of the class","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12641","the middle of the table","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12642","top of the tower","37","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12643","I can not believe","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12644","a lot of noise","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12645","hand to her mouth","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12646","is a good idea","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12647","key in the lock","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12648","nose in the air","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12649","rest of the house","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12650","side of the island","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12651","the end of the week","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12652","the floor in front","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12653","the foot of the bed","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12654","the side of the bed","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12655","the side of the ship","38","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12656","You know the way","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12657","a knock at the door","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12658","back to the hotel","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12659","front of the door","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12660","girl at the ball","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12661","head to the side","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12662","in the passenger seat","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12663","to the hospital wing","39","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12664","I can not see","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12665","I do not wish","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12666","back of my hand","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12667","hand over his mouth","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12668","is a tall girl","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12669","it's not right","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12670","part of the plan","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12671","side of her head","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12672","side of the table","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12673","side of the world","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12674","the end of term","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12675","the end of the story","40","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12676","I get the feeling","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12677","back of the car","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12678","corner of her mouth","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12679","else in the world","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12680","end of the story","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12681","front of the fire","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12682","out of the room","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12683","school and some ride","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12684","side of the mountain","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12685","the rest of the house","41","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12686","away from the door","42","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12687","back to the kitchen","42","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12688","biscuits from the table","42","admin","25/11/2025 15:35:15.94052",,,,,"f"
"12689","everyone in the room","42","admin","25/11/2025 15:35:15.94052",,,,,"f"
